"Mead_Surplus_DV" "Mead_Shortage_e_DV Row 0" "Mead_Shortage_e_DV Row 1" "Mead_Shortage_e_DV Row 2" "Mead_Shortage_e_DV Row 3" "Mead_Shortage_e_DV Row 4" "Mead_Shortage_e_DV Row 5" "Mead_Shortage_e_DV Row 6" "Mead_Shortage_e_DV Row 7" "Mead_Shortage_V_DV Row 0" "Mead_Shortage_V_DV Row 1" "Mead_Shortage_V_DV Row 2" "Mead_Shortage_V_DV Row 3" "Mead_Shortage_V_DV Row 4" "Mead_Shortage_V_DV Row 5" "Mead_Shortage_V_DV Row 6" "Mead_Shortage_V_DV Row 7" "Powell_Tier_Elevation_DV Row 0" "Powell_Tier_Elevation_DV Row 1" "Powell_Tier_Elevation_DV Row 2" "Powell_Tier_Elevation_DV Row 3" "Powell_Tier_Elevation_DV Row 4" "Powell_Primary_Release_Volume_DV Row 0" "Powell_Primary_Release_Volume_DV Row 1" "Powell_Primary_Release_Volume_DV Row 2" "Powell_Primary_Release_Volume_DV Row 3" "Powell_Primary_Release_Volume_DV Row 4" "Powell_Mead_Reference_Elevation_DV Row 0" "Powell_Mead_Reference_Elevation_DV Row 1" "Powell_Mead_Reference_Elevation_DV Row 2" "Powell_Mead_Reference_Elevation_DV Row 3" "Powell_Mead_Reference_Elevation_DV Row 4" "Powell_Balance_Max_Offset_DV Row 0" "Powell_Balance_Max_Offset_DV Row 1" "Powell_Balance_Max_Offset_DV Row 2" "Powell_Balance_Max_Offset_DV Row 3" "Powell_Balance_Max_Offset_DV Row 4" "Powell_Balance_Min_Offset_DV Row 0" "Powell_Balance_Min_Offset_DV Row 1" "Powell_Balance_Min_Offset_DV Row 2" "Powell_Balance_Min_Offset_DV Row 3" "Powell_Balance_Min_Offset_DV Row 4" "Objectives.Powell_3490" "Objectives.Powell_WY_Release" "Objectives.Mead_1000" "Objectives.LB_Shortage_Volume" "Objectives.Mead_1000" "Objectives.LB_Shortage_Volume" "Objectives.Powell_3490" "Objectives.Lee_Ferry_Deficit" "Objectives.Max_Annual_LB_Shortage" "Objectives.Max_Delta_Annual_Shortage" "Objectives.Powell_WY_Release" "Objectives.Avg_Combo_Storage" "Run Succeeded" "Objectives.LB_Shortage_Frequency_Avg" "Objectives.VariableHydrologicShortageIndicatorMetric" "Metrics.Lee_Ferry_Deficit_Avg" "Metrics.Avg_Combo_Storage_Avg" "Metrics.Max_Annual_LB_Shortage_Avg" "Metrics.Max_Delta_Annual_Shortage_Avg" "Metrics.LB_Shortage_Frequency_Max" "Metrics.Powell_3490_Max" "Metrics.Powell_WY_Release_Max" "Metrics.Lee_Ferry_Deficit_Max" "Metrics.Avg_Combo_Storage_Max" "Metrics.Mead_1000_Max" "Metrics.LB_Shortage_Volume_Max" "Metrics.Max_Annual_LB_Shortage_Max" "Metrics.Max_Delta_Annual_Shortage_Max"
5.000000 1035.000000 985.000000 905.000000 895.000000 895.000000 895.000000 895.000000 895.000000 3800000.000000 3200000.000000 400000.000000 400000.000000 400000.000000 400000.000000 400000.000000 400000.000000 3540.000000 3520.000000 3505.000000 3490.000000 3470.000000 12250000.000000 6250000.000000 5000000.000000 5000000.000000 5000000.000000 1145.000000 950.000000 950.000000 950.000000 950.000000 1500000.000000 1500000.000000 500000.000000 1500000.000000 500000.000000 4000000.000000 4000000.000000 4000000.000000 1000000.000000 3000000.000000 11.648750 8895812.605000 26.513750 492506.702500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 50.7587 1 14.7725 -1.96256e+07 400000 400000 90.91 60.35 1.06381e+07 75.76 -4.9796e+06 81.31 2.28092e+06 400000 400000
5.000000 1085.000000 1085.000000 975.000000 975.000000 950.000000 915.000000 900.000000 900.000000 3600000.000000 1800000.000000 1800000.000000 1600000.000000 800000.000000 400000.000000 400000.000000 200000.000000 3665.000000 3520.000000 3485.000000 3475.000000 3470.000000 8000000.000000 6000000.000000 6000000.000000 5500000.000000 5250000.000000 1135.000000 1040.000000 1015.000000 1000.000000 975.000000 1000000.000000 1000000.000000 1500000.000000 500000.000000 1000000.000000 3000000.000000 1000000.000000 1000000.000000 2000000.000000 1000000.000000 14.078750 8823124.723750 23.390000 581327.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 68.1813 1 14.7725 -2.04349e+07 1.075e+06 625000 100 77.27 1.06102e+07 75.76 -4.78421e+06 83.59 2.39778e+06 3.6e+06 2e+06
30.000000 1125.000000 1090.000000 930.000000 915.000000 905.000000 900.000000 900.000000 895.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3700.000000 3700.000000 3620.000000 3575.000000 3510.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1145.000000 950.000000 950.000000 950.000000 950.000000 500000.000000 2000000.000000 500000.000000 1000000.000000 1500000.000000 2000000.000000 4000000.000000 2000000.000000 4000000.000000 4000000.000000 0.000000 8289430.301250 54.546250 1027328.278750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 80.3025 1 32.9537 -2.74984e+07 200000 100000 100 0 1.04279e+07 90.91 -1.65814e+07 98.48 2.91963e+06 200000 200000
10.000000 1070.000000 1000.000000 945.000000 925.000000 900.000000 900.000000 895.000000 895.000000 3200000.000000 1800000.000000 1400000.000000 400000.000000 400000.000000 200000.000000 200000.000000 200000.000000 3650.000000 3510.000000 3480.000000 3450.000000 3450.000000 8250000.000000 6750000.000000 5000000.000000 5000000.000000 5000000.000000 1145.000000 1045.000000 1015.000000 965.000000 960.000000 1000000.000000 1500000.000000 1500000.000000 500000.000000 1000000.000000 3000000.000000 1000000.000000 2000000.000000 2000000.000000 1000000.000000 17.582500 8878614.176250 33.680000 449612.935000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 66.6663 1 13.2575 -1.89835e+07 650000 550000 100 74.49 1.06299e+07 75.76 -4.55329e+06 84.09 2.2941e+06 1.4e+06 1.2e+06
15.000000 1070.000000 1045.000000 995.000000 985.000000 945.000000 920.000000 900.000000 900.000000 3000000.000000 1600000.000000 1400000.000000 1200000.000000 600000.000000 400000.000000 400000.000000 200000.000000 3635.000000 3515.000000 3480.000000 3455.000000 3450.000000 7500000.000000 6250000.000000 5750000.000000 5250000.000000 5000000.000000 1130.000000 1040.000000 1010.000000 995.000000 970.000000 1000000.000000 1000000.000000 1500000.000000 500000.000000 1500000.000000 3000000.000000 1000000.000000 2000000.000000 2000000.000000 2000000.000000 14.425000 8841199.480000 29.293750 547530.626250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 64.7725 1 15.1512 -2.00599e+07 950000 625000 100 73.23 1.06232e+07 78.79 -4.65841e+06 83.84 2.35779e+06 3e+06 2.4e+06
20.000000 1145.000000 1145.000000 1030.000000 1000.000000 940.000000 925.000000 925.000000 915.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3610.000000 3530.000000 3465.000000 3465.000000 3450.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1095.000000 1065.000000 1025.000000 1025.000000 990.000000 0.000000 1500000.000000 1000000.000000 1000000.000000 1500000.000000 4000000.000000 2000000.000000 1000000.000000 1000000.000000 2000000.000000 0.378750 8670096.675000 40.372500 693234.456250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 82.5763 1 22.3487 -2.2867e+07 200000 100000 100 3.03 1.05831e+07 84.85 -1.1139e+07 91.67 2.50246e+06 200000 200000
0.000000 1090.000000 910.000000 905.000000 900.000000 900.000000 895.000000 895.000000 895.000000 3800000.000000 2400000.000000 2400000.000000 2000000.000000 1400000.000000 1000000.000000 400000.000000 200000.000000 3665.000000 3550.000000 3465.000000 3455.000000 3455.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1080.000000 1045.000000 990.000000 980.000000 955.000000 0.000000 500000.000000 1500000.000000 1500000.000000 500000.000000 0.000000 2000000.000000 1000000.000000 0.000000 4000000.000000 0.000000 8444950.298750 49.588750 929066.466250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 69.6963 1 29.545 -2.60786e+07 1.775e+06 1.6e+06 100 0 1.05171e+07 90.91 -1.66047e+07 98.48 2.98092e+06 2e+06 1.8e+06
15.000000 1040.000000 1035.000000 985.000000 925.000000 920.000000 895.000000 895.000000 895.000000 3000000.000000 2600000.000000 400000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3655.000000 3545.000000 3545.000000 3525.000000 3470.000000 9000000.000000 5750000.000000 5500000.000000 5000000.000000 5000000.000000 985.000000 950.000000 950.000000 950.000000 950.000000 500000.000000 500000.000000 500000.000000 0.000000 0.000000 3000000.000000 1000000.000000 2000000.000000 1000000.000000 0.000000 4.387500 8797348.256250 41.572500 493019.127500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 63.2575 1 15.53 -1.97754e+07 200000 175000 100 22.22 1.06158e+07 81.82 -6.50704e+06 85.35 2.33659e+06 200000 200000
10.000000 1070.000000 1055.000000 920.000000 915.000000 910.000000 900.000000 900.000000 895.000000 3000000.000000 600000.000000 400000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3675.000000 3550.000000 3510.000000 3465.000000 3455.000000 7250000.000000 5500000.000000 5500000.000000 5250000.000000 5000000.000000 1020.000000 990.000000 965.000000 955.000000 950.000000 500000.000000 500000.000000 1000000.000000 0.000000 1000000.000000 1000000.000000 2000000.000000 2000000.000000 2000000.000000 0.000000 6.755000 8642471.680000 54.955000 645874.523750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 70.075 1 18.1825 -2.12409e+07 500000 350000 100 54.04 1.05596e+07 78.79 -5.115e+06 93.43 2.27551e+06 600000 400000
0.000000 1090.000000 1000.000000 995.000000 950.000000 940.000000 905.000000 895.000000 895.000000 3800000.000000 2400000.000000 2400000.000000 2000000.000000 1800000.000000 1200000.000000 400000.000000 400000.000000 3665.000000 3550.000000 3465.000000 3455.000000 3455.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1080.000000 1045.000000 990.000000 980.000000 955.000000 0.000000 500000.000000 1500000.000000 1500000.000000 500000.000000 0.000000 2000000.000000 1000000.000000 0.000000 4000000.000000 0.000000 8443234.725000 42.928750 1005569.805000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 67.045 1 29.545 -2.68157e+07 2.25e+06 1.7e+06 100 0 1.05183e+07 90.91 -1.68034e+07 97.98 3.0143e+06 2.4e+06 2e+06
20.000000 1060.000000 1035.000000 915.000000 900.000000 900.000000 895.000000 895.000000 895.000000 4000000.000000 3400000.000000 2600000.000000 2600000.000000 1800000.000000 1800000.000000 1600000.000000 1000000.000000 3610.000000 3455.000000 3455.000000 3450.000000 3450.000000 11250000.000000 10000000.000000 7500000.000000 5250000.000000 5250000.000000 1040.000000 1040.000000 995.000000 980.000000 970.000000 0.000000 500000.000000 500000.000000 2000000.000000 1500000.000000 4000000.000000 4000000.000000 3000000.000000 0.000000 3000000.000000 45.896250 9007794.497500 10.290000 538305.791250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 32.1962 1 13.2575 -2.01948e+07 1.425e+06 1.225e+06 84.85 91.92 1.0693e+07 72.73 -4.28082e+06 81.31 2.25153e+06 2.6e+06 1.6e+06
30.000000 1115.000000 1100.000000 1100.000000 1005.000000 980.000000 970.000000 895.000000 895.000000 4000000.000000 3200000.000000 1400000.000000 400000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3530.000000 3485.000000 3470.000000 3455.000000 3450.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1045.000000 1045.000000 985.000000 970.000000 960.000000 500000.000000 2000000.000000 1500000.000000 500000.000000 1000000.000000 3000000.000000 4000000.000000 2000000.000000 2000000.000000 4000000.000000 2.746250 8893087.663750 25.946250 522742.496250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 73.105 1 15.53 -1.99211e+07 950000 825000 100 21.21 1.06453e+07 78.79 -6.23144e+06 84.09 2.34147e+06 1.4e+06 1.2e+06
10.000000 1060.000000 965.000000 920.000000 920.000000 910.000000 905.000000 900.000000 900.000000 2400000.000000 1200000.000000 1000000.000000 800000.000000 400000.000000 400000.000000 200000.000000 200000.000000 3640.000000 3535.000000 3500.000000 3470.000000 3455.000000 5250000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1055.000000 1030.000000 985.000000 975.000000 965.000000 0.000000 1000000.000000 1500000.000000 500000.000000 1500000.000000 2000000.000000 1000000.000000 2000000.000000 2000000.000000 2000000.000000 0.000000 8585839.008750 47.063750 809121.687500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 62.1213 1 26.1363 -2.41971e+07 1.85e+06 1.675e+06 100 0 1.05426e+07 87.88 -1.36112e+07 98.23 2.77788e+06 2.4e+06 2.2e+06
35.000000 1020.000000 1000.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 2600000.000000 2400000.000000 600000.000000 400000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3455.000000 3455.000000 3450.000000 3450.000000 3450.000000 14000000.000000 8750000.000000 7750000.000000 5500000.000000 5500000.000000 1040.000000 1025.000000 970.000000 960.000000 955.000000 1000000.000000 1500000.000000 500000.000000 1500000.000000 2000000.000000 4000000.000000 1000000.000000 0.000000 1000000.000000 4000000.000000 28.347500 8984791.252500 29.735000 379944.476250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 42.8038 1 11.7425 -1.79414e+07 150000 150000 81.82 85.61 1.06566e+07 75.76 -3.44627e+06 81.82 2.17521e+06 200000 200000
10.000000 1070.000000 1000.000000 945.000000 925.000000 900.000000 900.000000 895.000000 895.000000 3200000.000000 1800000.000000 1400000.000000 400000.000000 400000.000000 200000.000000 200000.000000 200000.000000 3635.000000 3505.000000 3475.000000 3450.000000 3450.000000 8250000.000000 6750000.000000 5000000.000000 5000000.000000 5000000.000000 1145.000000 1045.000000 1015.000000 965.000000 960.000000 1000000.000000 1500000.000000 1500000.000000 500000.000000 1000000.000000 3000000.000000 1000000.000000 2000000.000000 2000000.000000 1000000.000000 18.466250 8896434.793750 31.756250 449834.847500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 65.53 1 12.8788 -1.8971e+07 650000 550000 100 77.02 1.06385e+07 75.76 -4.50563e+06 84.09 2.29014e+06 1.4e+06 1.2e+06
15.000000 1040.000000 995.000000 925.000000 905.000000 900.000000 895.000000 895.000000 895.000000 3200000.000000 1200000.000000 800000.000000 400000.000000 400000.000000 200000.000000 200000.000000 200000.000000 3665.000000 3515.000000 3490.000000 3460.000000 3455.000000 7250000.000000 6000000.000000 5750000.000000 5250000.000000 5250000.000000 1135.000000 1035.000000 1000.000000 970.000000 960.000000 1000000.000000 500000.000000 1500000.000000 500000.000000 1000000.000000 2000000.000000 1000000.000000 2000000.000000 2000000.000000 2000000.000000 13.005000 8741114.920000 53.851250 492883.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 65.1513 1 15.53 -1.93951e+07 325000 200000 100 75 1.06006e+07 75.76 -4.20062e+06 92.42 2.2341e+06 400000 200000
15.000000 1130.000000 1030.000000 930.000000 895.000000 895.000000 895.000000 895.000000 895.000000 3400000.000000 2800000.000000 1800000.000000 1800000.000000 1400000.000000 1400000.000000 1200000.000000 200000.000000 3580.000000 3550.000000 3520.000000 3505.000000 3460.000000 11500000.000000 7250000.000000 5750000.000000 5000000.000000 5000000.000000 1140.000000 955.000000 955.000000 950.000000 950.000000 500000.000000 1000000.000000 1500000.000000 1500000.000000 500000.000000 3000000.000000 4000000.000000 4000000.000000 1000000.000000 3000000.000000 8.902500 8847331.468750 21.812500 631942.935000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 78.03 1 15.53 -2.1178e+07 1.025e+06 800000 100 64.14 1.06207e+07 78.79 -5.02598e+06 83.59 2.31615e+06 1.4e+06 1e+06
0.000000 910.000000 910.000000 905.000000 900.000000 895.000000 895.000000 895.000000 895.000000 3000000.000000 1000000.000000 600000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3680.000000 3545.000000 3460.000000 3460.000000 3455.000000 7500000.000000 6500000.000000 6250000.000000 5500000.000000 5250000.000000 1145.000000 1020.000000 985.000000 975.000000 970.000000 1000000.000000 0.000000 1000000.000000 500000.000000 1000000.000000 3000000.000000 1000000.000000 2000000.000000 3000000.000000 1000000.000000 10.385000 8748699.590000 56.563750 448647.301250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 39.0162 1 17.0463 -1.91314e+07 150000 150000 78.79 75.76 1.05862e+07 75.76 -4.12563e+06 91.41 2.22339e+06 200000 200000
25.000000 1085.000000 920.000000 900.000000 895.000000 895.000000 895.000000 895.000000 895.000000 400000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3530.000000 3460.000000 3450.000000 3450.000000 3450.000000 9500000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1045.000000 1015.000000 1015.000000 955.000000 955.000000 2000000.000000 500000.000000 500000.000000 0.000000 500000.000000 0.000000 2000000.000000 0.000000 3000000.000000 0.000000 26.388750 8918564.332500 24.998750 436815.088750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 65.9087 1 12.5 -1.88115e+07 200000 125000 100 78.03 1.06486e+07 75.76 -4.3269e+06 81.31 2.25335e+06 200000 200000
30.000000 945.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 3000000.000000 600000.000000 400000.000000 400000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3685.000000 3545.000000 3510.000000 3465.000000 3465.000000 8000000.000000 5750000.000000 5250000.000000 5000000.000000 5000000.000000 1010.000000 960.000000 955.000000 955.000000 950.000000 1500000.000000 500000.000000 500000.000000 1000000.000000 1000000.000000 0.000000 3000000.000000 2000000.000000 3000000.000000 3000000.000000 4.166250 8780611.450000 48.233750 442512.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 34.8488 1 15.53 -1.91118e+07 150000 150000 81.82 27.27 1.0598e+07 78.79 -5.75736e+06 85.86 2.28319e+06 200000 200000
15.000000 1055.000000 1025.000000 910.000000 895.000000 895.000000 895.000000 895.000000 895.000000 4000000.000000 3200000.000000 2600000.000000 2600000.000000 2000000.000000 2000000.000000 1800000.000000 1200000.000000 3525.000000 3450.000000 3450.000000 3450.000000 3450.000000 11000000.000000 9750000.000000 7500000.000000 7500000.000000 7500000.000000 1085.000000 1085.000000 1010.000000 990.000000 985.000000 1500000.000000 500000.000000 500000.000000 2000000.000000 1500000.000000 2000000.000000 4000000.000000 3000000.000000 0.000000 3000000.000000 40.783750 9128165.183750 11.457500 543990.788750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 29.545 1 13.6363 -2.00485e+07 1.525e+06 1.5e+06 84.85 90.91 1.08678e+07 72.73 -4.43879e+06 81.31 2.26014e+06 2e+06 1.8e+06
15.000000 1055.000000 1015.000000 995.000000 915.000000 910.000000 900.000000 895.000000 895.000000 3800000.000000 3000000.000000 2400000.000000 2400000.000000 1800000.000000 1800000.000000 1600000.000000 1000000.000000 3610.000000 3455.000000 3450.000000 3450.000000 3450.000000 10500000.000000 9500000.000000 7250000.000000 7250000.000000 7000000.000000 1085.000000 1080.000000 1015.000000 995.000000 985.000000 1500000.000000 500000.000000 500000.000000 2000000.000000 1500000.000000 3000000.000000 4000000.000000 3000000.000000 0.000000 3000000.000000 29.923750 8936642.598750 11.995000 566244.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 35.9838 1 13.2575 -2.05622e+07 1.35e+06 1.15e+06 84.85 90.91 1.06561e+07 75.76 -4.41151e+06 81.31 2.26899e+06 2.4e+06 1.6e+06
40.000000 915.000000 900.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 4000000.000000 3600000.000000 1800000.000000 1000000.000000 800000.000000 600000.000000 600000.000000 400000.000000 3650.000000 3535.000000 3510.000000 3450.000000 3450.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 950.000000 950.000000 950.000000 950.000000 950.000000 1000000.000000 500000.000000 1500000.000000 500000.000000 1000000.000000 1000000.000000 0.000000 1000000.000000 3000000.000000 0.000000 0.695000 8640837.812500 52.778750 698659.383750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 35.9838 1 26.1363 -2.30102e+07 450000 425000 90.91 5.56 1.05559e+07 90.91 -1.14604e+07 98.48 2.48789e+06 600000 600000
15.000000 1060.000000 990.000000 920.000000 895.000000 895.000000 895.000000 895.000000 895.000000 3600000.000000 3200000.000000 2800000.000000 2800000.000000 2600000.000000 2600000.000000 2200000.000000 1400000.000000 3585.000000 3560.000000 3535.000000 3510.000000 3450.000000 10750000.000000 10000000.000000 5750000.000000 5000000.000000 5000000.000000 1090.000000 950.000000 950.000000 950.000000 950.000000 2000000.000000 1000000.000000 1500000.000000 2000000.000000 500000.000000 3000000.000000 4000000.000000 4000000.000000 0.000000 3000000.000000 8.081250 8831413.133750 13.667500 697251.361250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 38.635 1 15.53 -2.25748e+07 1.75e+06 1.4e+06 87.88 54.04 1.06125e+07 78.79 -6.39648e+06 83.33 2.35845e+06 2.6e+06 1.4e+06
10.000000 1015.000000 950.000000 910.000000 905.000000 905.000000 895.000000 895.000000 895.000000 2600000.000000 600000.000000 400000.000000 400000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3690.000000 3535.000000 3460.000000 3455.000000 3455.000000 7250000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1080.000000 1030.000000 990.000000 955.000000 950.000000 1000000.000000 1000000.000000 1500000.000000 500000.000000 2000000.000000 2000000.000000 2000000.000000 2000000.000000 3000000.000000 2000000.000000 5.713750 8673167.642500 56.280000 532154.693750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 60.985 1 17.4237 -2.01057e+07 350000 200000 96.97 42.17 1.05584e+07 78.79 -5.40761e+06 93.18 2.28956e+06 400000 200000
35.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3655.000000 3655.000000 3655.000000 3655.000000 3510.000000 8500000.000000 5250000.000000 5000000.000000 5000000.000000 5000000.000000 950.000000 950.000000 950.000000 950.000000 950.000000 1500000.000000 0.000000 0.000000 1500000.000000 1500000.000000 2000000.000000 0.000000 0.000000 1000000.000000 3000000.000000 18.118750 8884095.468750 44.853750 381438.746250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.3475 1 14.3938 -1.81207e+07 0 0 81.82 79.55 1.06281e+07 75.76 -4.07431e+06 83.08 2.21093e+06 0 0
25.000000 1135.000000 1125.000000 1125.000000 900.000000 895.000000 895.000000 895.000000 895.000000 4000000.000000 3800000.000000 2800000.000000 2800000.000000 2400000.000000 2000000.000000 200000.000000 200000.000000 3560.000000 3460.000000 3455.000000 3455.000000 3450.000000 14500000.000000 5250000.000000 5000000.000000 5000000.000000 5000000.000000 1050.000000 1050.000000 1000.000000 1000.000000 975.000000 0.000000 1000000.000000 500000.000000 2000000.000000 2000000.000000 4000000.000000 4000000.000000 4000000.000000 0.000000 3000000.000000 30.746250 8802302.213750 7.638750 973926.747500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 58.3325 1 13.2575 -2.53594e+07 2.05e+06 2e+06 93.94 88.13 1.06136e+07 72.73 -6.73434e+06 61.11 2.35216e+06 2.4e+06 2e+06
10.000000 1025.000000 945.000000 910.000000 900.000000 900.000000 895.000000 895.000000 895.000000 2600000.000000 400000.000000 400000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3695.000000 3555.000000 3505.000000 3485.000000 3450.000000 7250000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1085.000000 1085.000000 1000.000000 955.000000 950.000000 1000000.000000 2000000.000000 1500000.000000 500000.000000 1000000.000000 3000000.000000 3000000.000000 2000000.000000 2000000.000000 2000000.000000 6.975000 8645775.360000 59.247500 533757.321250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 65.53 1 17.045 -2.00775e+07 200000 200000 96.97 48.48 1.05656e+07 78.79 -5.31788e+06 93.18 2.27132e+06 200000 200000
5.000000 1050.000000 985.000000 900.000000 895.000000 895.000000 895.000000 895.000000 895.000000 2400000.000000 1000000.000000 800000.000000 600000.000000 600000.000000 600000.000000 400000.000000 400000.000000 3555.000000 3465.000000 3455.000000 3455.000000 3450.000000 10000000.000000 8000000.000000 6250000.000000 6250000.000000 5000000.000000 1075.000000 975.000000 960.000000 955.000000 955.000000 1500000.000000 1500000.000000 500000.000000 1500000.000000 500000.000000 3000000.000000 3000000.000000 4000000.000000 0.000000 2000000.000000 21.811250 8917389.936250 19.443750 495029.866250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 57.5763 1 12.1212 -1.95645e+07 450000 400000 93.94 83.08 1.06391e+07 75.76 -4.22699e+06 81.31 2.25478e+06 600000 400000
0.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 895.000000 3000000.000000 800000.000000 600000.000000 200000.000000 200000.000000 200000.000000 200000.000000 200000.000000 3700.000000 3700.000000 3470.000000 3455.000000 3455.000000 7250000.000000 5250000.000000 5250000.000000 5250000.000000 5000000.000000 1145.000000 955.000000 950.000000 950.000000 950.000000 1500000.000000 1000000.000000 500000.000000 500000.000000 1000000.000000 3000000.000000 3000000.000000 2000000.000000 4000000.000000 1000000.000000 16.920000 8794444.067500 56.281250 358972.788750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 21.2112 1 12.5 -1.81214e+07 0 0 81.82 73.74 1.05428e+07 78.79 -4.31737e+06 93.18 2.23989e+06 0 0
25.000000 1145.000000 1145.000000 1145.000000 895.000000 895.000000 895.000000 895.000000 895.000000 4000000.000000 4000000.000000 2600000.000000 2600000.000000 2600000.000000 2600000.000000 200000.000000 200000.000000 3485.000000 3455.000000 3450.000000 3450.000000 3450.000000 15000000.000000 5000000.000000 5000000.000000 5000000.000000 5000000.000000 1100.000000 1100.000000 995.000000 995.000000 985.000000 0.000000 1000000.000000 0.000000 2000000.000000 2000000.000000 4000000.000000 4000000.000000 4000000.000000 0.000000 3000000.000000 1.452500 8574805.430000 1.672500 1414208.025000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 54.1662 1 21.2125 -3.1508e+07 2.6e+06 2.275e+06 100 11.62 1.05551e+07 84.85 -1.51419e+07 13.38 2.64259e+06 2.6e+06 2.6e+06
